"GeneSymbol","Module"
"TANC2","grey"
"NAXD","turquoise"
"DCBLD2","blue"
"EEF1AKMT3","black"
"SLITRK6","black"
"NUPR1","pink"
"ABCG2","green"
"PLP2","red"
"UBE2Q2","grey"
"RNF170","turquoise"
"ITPKC","grey"
"THUMPD1","turquoise"
"COMMD7","brown"
"UBE2I","brown"
"RARB","turquoise"
"DGCR6L","brown"
"CLK4","turquoise"
"GTPBP1","pink"
"RANGAP1","grey"
"KIAA1671","grey"
"PPIC","brown"
"LUC7L","turquoise"
"XPO6","grey"
"OBSCN","grey"
"DYRK1A","turquoise"
"APOL4","pink"
"CYP2A6","blue"
"IL17RC","grey"
"IL6","salmon"
"PKIG","blue"
"INTS11","turquoise"
"YLPM1","turquoise"
"AP1G1","turquoise"
"PHKG2","blue"
"ERAL1","turquoise"
"USP5","turquoise"
"HGSNAT","grey"
"PRICKLE1","magenta"
"GLYR1","turquoise"
"UROD","brown"
"EYA3","turquoise"
"WDR19","blue"
"ETFA","brown"
"DHX38","turquoise"
"SPAG9","turquoise"
"CAB39L","turquoise"
"GON7","blue"
"SDHAP2","grey"
"HSH2D","pink"
"XDH","grey"
"PIGV","brown"
"CFAP298-TCP10L","blue"
"PTPN11","turquoise"
"U2SURP","turquoise"
"AQR","turquoise"
"TTC5","blue"
"NECAP1","turquoise"
"TBC1D22A","brown"
"ZBTB1","turquoise"
"ARL3","blue"
"ITFG2","turquoise"
"EPHB6","grey"
"CYTH4","yellow"
"KRT24","greenyellow"
"COQ8B","blue"
"QKI","turquoise"
"PCDH7","grey"
"HMGCL","brown"
"ECM1","greenyellow"
"PPP6C","turquoise"
"SDR16C5","brown"
"TWSG1","turquoise"
"NMT1","turquoise"
"SOCS6","turquoise"
"EIF2B4","turquoise"
"BMPR1B","blue"
"HAUS4","brown"
"KCNMA1","black"
"CYP2A13","grey"
"ZNF544","blue"
"INPP5K","turquoise"
"ZFYVE27","turquoise"
"C9ORF24","blue"
"LIPH","grey"
"CD200","green"
"NBPF1","grey"
"ZNF185","greenyellow"
"FAM83D","grey"
"FAM3B","grey"
"GID8","brown"
"NSD1","turquoise"
"NOTCH1","grey"
"FRMD8","grey"
"RIBC1","blue"
"ITGB5","magenta"
"MCM5","turquoise"
"EXOC1","grey"
"SMAD4","turquoise"
"WASHC2C","turquoise"
"CMTM7","grey"
"TRNT1","turquoise"
"PREX2","green"
"IGLV3-10","purple"
"DKC1","turquoise"
"SMARCA4","grey"
"ANKH","magenta"
"UBAP1","turquoise"
"MOCS2","turquoise"
"IGKV1-27","purple"
"ARHGAP4","yellow"
"ASH2L","turquoise"
"MSH3","blue"
"CCDC81","blue"
"SETBP1","turquoise"
"MCRS1","turquoise"
"PCGF5","turquoise"
"ZNF516","turquoise"
"BAP1","grey"
"KLHDC8B","brown"
"RNF167","grey"
"KDM7A","grey"
"SUDS3","turquoise"
"GSDMC","pink"
"VPS52","turquoise"
"TMEM214","grey"
"NUAK2","greenyellow"
"BAG6","grey"
"PFDN1","brown"
"COG7","blue"
"EIF1AX","turquoise"
"UBE2L3","turquoise"
"DIAPH1","turquoise"
"EGLN1","turquoise"
"SLX4IP","turquoise"
"ERMP1","brown"
"MLX","turquoise"
"JAK3","yellow"
"NAAA","black"
"LOC102724788","grey"
"COPS5","brown"
"SNHG1","red"
"MICAL2","magenta"
"CCDC115","turquoise"
"PCNA","brown"
"CCR2","tan"
"BAG4","turquoise"
"SPR","turquoise"
"NT5E","grey"
"SLC23A1","blue"
"GBA2","turquoise"
"TOR1A","turquoise"
"HDAC5","turquoise"
"TMEM87B","turquoise"
"LOC102723475","blue"
"GPATCH2L","turquoise"
"ZC3H7A","turquoise"
"MIR650","purple"
"MORC3","turquoise"
"SPATA6","blue"
"PRSS12","blue"
"CCDC117","grey"
"ITGAL","yellow"
"SMG7","turquoise"
"CACHD1","turquoise"
"GIGYF2","turquoise"
"ISCU","red"
"MPV17L","grey"
"TNKS1BP1","grey"
"CYREN","turquoise"
"ARID1B","turquoise"
"TMEM41B","turquoise"
"ASCC3","turquoise"
"MSRB1","brown"
"FAM172A","turquoise"
"ZZZ3","turquoise"
"MPI","grey"
"KIF1B","turquoise"
"HAPLN3","pink"
"CCDC93","turquoise"
"TULP3","blue"
"ANKRD28","turquoise"
"SNED1","green"
"NAA60","turquoise"
"CH25H","grey"
"ERICH5","blue"
"ACSS1","grey"
"VPS25","red"
"MAP9","blue"
"FIBP","brown"
"MYO1D","turquoise"
"ZER1","grey"
"MIR12136","grey"
"NSMAF","turquoise"
"PPP1R11","turquoise"
"SLC16A1","pink"
"GNA13","turquoise"
"TSPYL4","blue"
"DNAJC7","turquoise"
"TEF","grey"
"CTNNBL1","turquoise"
"DOCK1","turquoise"
"RCAN3","blue"
"ATP10B","grey"
"TRAF7","brown"
"DNM1L","turquoise"
"D2HGDH","grey"
"RAB3IP","blue"
"VEZT","turquoise"
"TMPRSS3","blue"
"RTRAF","red"
"RHOH","tan"
"NHLRC3","turquoise"
"MCOLN1","yellow"
"CRELD1","turquoise"
"MAEA","turquoise"
"IMPDH1","turquoise"
"CLSTN3","yellow"
"FAM171A1","turquoise"
"CUL9","grey"
"ATOSA","grey"
"ZMYND12","blue"
"CRAT","grey"
"PLA2G15","yellow"
"MMUT","turquoise"
"PBRM1","turquoise"
"FBXO6","pink"
"TMEM184C","turquoise"
"NAA35","turquoise"
"CRBN","turquoise"
"ACE","green"
"SP1","turquoise"
"MTMR14","turquoise"
"PGAP2","brown"
"ZNF121","turquoise"
"CCDC74B","blue"
"EIF3G","red"
"IDH3G","brown"
"IL4I1","pink"
"PPP5C","turquoise"
"IQGAP2","turquoise"
"NME5","blue"
"PHYHD1","red"
"EGLN2","turquoise"
"CMKLR1","yellow"
"MRRF","turquoise"
"DCP2","turquoise"
"PACSIN2","turquoise"
"SLC39A14","turquoise"
"SLC30A1","turquoise"
"EYA1","blue"
"ACACA","grey"
"IFRD1","grey"
"PDCD2","grey"
"SDCBP2","grey"
"MED28","turquoise"
"QDPR","turquoise"
"SIRT2","brown"
"RBM26","turquoise"
"DDX23","turquoise"
"RERG","brown"
"CXCR6","tan"
"CNPPD1","turquoise"
"ACSS2","turquoise"
"SUPT20H","turquoise"
"CEPT1","turquoise"
"NOTCH4","green"
"TRAK2","turquoise"
"EDARADD","grey"
"RIPOR1","green"
"COX20","turquoise"
"GNL1","grey"
"ABHD10","turquoise"
"LHFPL2","grey"
"RNF138","turquoise"
"NAGK","yellow"
"MAGEF1","grey"
"TMEM234","blue"
"HEPACAM2","blue"
"MTERF4","green"
"INTS6","turquoise"
"BDKRB2","grey"
"PPP1R13B","grey"
"MFSD11","grey"
"SEC23IP","turquoise"
"NBN","turquoise"
"TARBP1","turquoise"
"MAOB","grey"
"CDC27","turquoise"
"CA8","grey"
"CPPED1","turquoise"
"RMDN1","turquoise"
"BMS1","turquoise"
"PEX13","turquoise"
"AP3B1","turquoise"
"PPCS","brown"
"RPE","turquoise"
"BTK","yellow"
"SMCHD1","tan"
"RCAN2","green"
"TOGARAM1","blue"
"VPS41","turquoise"
"BNC2","magenta"
"FERMT2","green"
"TMPO","turquoise"
"CFD","yellow"
"MME","green"
"AP1S2","yellow"
"CTDSPL","grey"
"HAS2","pink"
"CD276","magenta"
"AHCYL2","turquoise"
"DCTN4","turquoise"
"GALNS","blue"
"TDP2","turquoise"
"DAAM1","turquoise"
"GPD2","turquoise"
"EMC1","turquoise"
"CD300E","pink"
"MYORG","grey"
"SLC41A2","turquoise"
"SGPP2","brown"
"TTC39C","turquoise"
"CYB5R2","black"
"ACAA2","magenta"
"NIPSNAP1","turquoise"
"PPP1R3B","grey"
"PRELID1","red"
"SMN1","turquoise"
"SLC35B3","turquoise"
"GTF2B","brown"
"EPB41L4A","turquoise"
"NUAK1","turquoise"
"TMEM30B","grey"
"PDPK1","grey"
"LOC112268155","blue"
"STK39","black"
"WDR48","turquoise"
"GMPS","turquoise"
"VPS29","brown"
"EHMT1","grey"
"DHX16","turquoise"
"UFL1","turquoise"
"CCNH","turquoise"
"IQCK","blue"
"HDAC9","turquoise"
"ENTPD5","turquoise"
"RWDD2B","turquoise"
"CD19","tan"
"CD8A","tan"
"MLH1","turquoise"
"USP7","turquoise"
"UNC13B","turquoise"
"ZNF655","grey"
"LRRN1","brown"
"SEC11A","red"
"POLRMT","grey"
"CFP","yellow"
"JADE1","turquoise"
"PABPC4","brown"
"NGFR","grey"
"DERL2","turquoise"
"CCDC14","turquoise"
"IPO4","blue"
"SLC39A11","turquoise"
"SRRT","turquoise"
"SLC22A18","brown"
"MED23","turquoise"
"UBR7","turquoise"
"YTHDC1","turquoise"
"DLL1","grey"
"STEAP1","grey"
"CDC16","turquoise"
"RAP1A","grey"
"RNF7","red"
"TOLLIP","grey"
"SIX4","blue"
"RTP4","pink"
"CLEC7A","pink"
"GBE1","turquoise"
"MRPS7","brown"
"RIOX2","turquoise"
"PRPF38A","turquoise"
"CCL5","grey"
"SNRK","green"
"RPS6KA2","grey"
"AGO2","turquoise"
"NBPF10","turquoise"
"IGF2R","grey"
"MTERF2","turquoise"
"PRDM1","grey"
"EMC2","brown"
"CD2BP2","turquoise"
"SLC22A23","blue"
"TMOD3","turquoise"
"PPP2R2A","turquoise"
"ZFP62","turquoise"
"AP1G2-AS1","turquoise"
"SDHAP1","turquoise"
"C12ORF75","blue"
"NECTIN1","greenyellow"
"AUH","turquoise"
"EIF3K","red"
"GIPR","blue"
"SLFN11","turquoise"
"PEX3","turquoise"
"RAB3GAP1","turquoise"
"ARL6IP6","turquoise"
"COA1","turquoise"
"SLC2A10","grey"
"CHTOP","turquoise"
"PCF11","turquoise"
"TUFT1","grey"
"TRIM68","turquoise"
"RP1","blue"
"PLAAT4","pink"
"RUNX1T1","green"
"KLHL9","turquoise"
"COG6","turquoise"
"CSTF2","grey"
"WDR41","turquoise"
"UNC50","brown"
"TRNC","grey"
"SCAF4","turquoise"
"BPGM","turquoise"
"RNF34","turquoise"
"GSTM1","grey"
"TMEM128","turquoise"
"VPS26C","turquoise"
"FEM1B","turquoise"
"MDFIC","turquoise"
"PTPRM","magenta"
"TRADD","brown"
"FOXJ3","turquoise"
"SH3YL1","turquoise"
"ITPKB","black"
"ARHGEF17","grey"
"EPN3","grey"
"NADK","pink"
"LIN7C","turquoise"
"HARS2","turquoise"
"MAN2A1","turquoise"
"CAND1","turquoise"
"GMPPA","turquoise"
"UXS1","turquoise"
"LAMTOR1","red"
"ALDOC","brown"
"TWF2","brown"
"PNP","grey"
"SSRP1","grey"
"RNF41","turquoise"
"ANKRA2","turquoise"
"EPB41L5","turquoise"
"DAPK2","grey"
"NUS1","turquoise"
"TMEM100","green"
"POMGNT1","grey"
"SH3RF1","grey"
"TMEM68","blue"
"PDE5A","green"
"PWP1","turquoise"
"ZNF148","turquoise"
"PTGER4","grey"
"CCDC82","turquoise"
"SOCS2","turquoise"
"CCDC88A","yellow"
"DPYD","turquoise"
"CCSER2","turquoise"
"ZNF330","turquoise"
"USP28","grey"
"PEX11B","turquoise"
"TGFB1I1","green"
"VPS13B","turquoise"
"PAWR","turquoise"
"SMAD1","grey"
"ARHGAP32","grey"
"GNPNAT1","turquoise"
"MKRN2","turquoise"
"TM2D3","turquoise"
"TMEM204","magenta"
"LTBP3","grey"
"VANGL1","grey"
"GOLGA3","turquoise"
"NUP107","turquoise"
"PCYT2","blue"
"NCF4","yellow"
"HSPA2","grey"
"SCYL1","turquoise"
"PIGL","turquoise"
"NOB1","brown"
"FMNL3","green"
"BCCIP","blue"
"NT5C3B","grey"
"WBP11","turquoise"
"TMEM127","grey"
"PNPLA8","turquoise"
"EBP","brown"
"AUTS2","grey"
"EIF2S2","brown"
"FDPS","brown"
"FAM98A","turquoise"
"ATP5PO","red"
"TRAM2","yellow"
"IFITM2","yellow"
"MYO9A","turquoise"
"COX15","turquoise"
"CTNNBIP1","grey"
"RLIM","turquoise"
"MUC15","blue"
"VCPIP1","turquoise"
"AP3S1","brown"
"EPDR1","grey"
"ZNF140","turquoise"
"FER1L6","grey"
"ABCB1","green"
"PLCG2","yellow"
"RC3H1","turquoise"
"TFIP11","turquoise"
"BCL10","turquoise"
"DDX41","turquoise"
"SSH2","yellow"
"TAF9B","turquoise"
"PPP4R3A","turquoise"
"ANKRD42","blue"
"GBA1","turquoise"
"PGAP3","grey"
"TRAF3IP3","tan"
"EFCAB12","blue"
"STX3","grey"
"PITPNM1","blue"
"FBXO15","blue"
"ORC3","turquoise"
"TMEM179B","red"
"TRAF3IP2","brown"
"IREB2","turquoise"
"MED13L","turquoise"
"JOSD1","grey"
"MDN1","turquoise"
"VBP1","turquoise"
"DMXL2","turquoise"
"IL20RA","grey"
"TNKS","turquoise"
"FGD3","yellow"
"ABHD11","brown"
"RBM10","turquoise"
"CD81","red"
"PRDM2","turquoise"
"PRPF38B","grey"
"R3HCC1","brown"
"AHI1","grey"
"CD37","yellow"
"DNAJB12","turquoise"
"GNB1","turquoise"
"HOOK2","grey"
"DNAL4","blue"
"KIAA2026","turquoise"
"AASDHPPT","turquoise"
"LGR6","grey"
"CLEC16A","turquoise"
"CNTRL","blue"
"CRK","grey"
"SECISBP2","turquoise"
"ZNF76","turquoise"
"PITPNA","black"
"SNX9","grey"
"ALPK1","turquoise"
"TRAPPC3","brown"
"ASL","brown"
"PZP","blue"
"IMPA2","red"
"ID4","black"
"RSRC2","turquoise"
"SH3BP2","magenta"
"ARHGAP31","grey"
"PMPCA","turquoise"
"ARHGEF1","yellow"
"CDK17","turquoise"
"ZNF692","turquoise"
"TMEM47","green"
"FUZ","blue"
"APPL1","turquoise"
"BTF3L4","turquoise"
"IQCB1","blue"
"APOBEC3C","grey"
"NCBP1","turquoise"
"CEP41","turquoise"
"VSNL1","grey"
"LOC100129034","grey"
"LPCAT2","yellow"
"PDGFC","black"
"AGO1","turquoise"
"FAM111A","turquoise"
"TMEM181","turquoise"
"MAP3K20","green"
"MED16","turquoise"
"TIE1","green"
"FXR1","turquoise"
"NEK7","turquoise"
"UBR3","turquoise"
"FAF2","turquoise"
"TBX3","green"
"CMYA5","grey"
"SEPTIN6","yellow"
"AGA","turquoise"
"UBXN1","red"
"LOC112268267","pink"
"FUT8","grey"
"SERPINB8","grey"
"HMG20A","turquoise"
"IKBKE","pink"
"UBL4A","grey"
"ZFAND1","turquoise"
"NCAPH2","turquoise"
"PIGK","turquoise"
"MFNG","yellow"
"NHLRC2","turquoise"
"LTN1","turquoise"
"TLE1","grey"
"NOP2","turquoise"
"CANT1","black"
"RBM22","turquoise"
"SNX13","turquoise"
"LSG1","turquoise"
"LOC102723566","green"
"VPS28","red"
"TBXAS1","yellow"
"MRPS25","turquoise"
"RASSF7","brown"
"ARHGEF7","turquoise"
"ZFHX3","turquoise"
"IRS1","brown"
"IRS2","grey"
"CHD1","turquoise"
"AMT","turquoise"
"RBM4B","turquoise"
"AMPD2","magenta"
"ST8SIA4","pink"
"ZMYM4","turquoise"
"KCNK5","black"
"ZC3H15","turquoise"
"GRHL3","greenyellow"
"NIPSNAP3A","turquoise"
"NTRK3","green"
"PPWD1","turquoise"
"ATP8B1","turquoise"
"OSBPL2","turquoise"
"CAMKK2","turquoise"
"MTF2","turquoise"
"ARID1A","grey"
"SUPT7L","turquoise"
"CHORDC1","turquoise"
"CCR1","yellow"
"PLXNA1","grey"
"CD86","yellow"
"SENP5","turquoise"
"WNT9A","blue"
"KXD1","brown"
"DUT","grey"
"CCDC186","turquoise"
"PTAR1","turquoise"
"RFK","turquoise"
"PPP2R1B","turquoise"
"NUDT19","turquoise"
"DTWD1","turquoise"
"HELLS","grey"
"PLEK2","brown"
"ZZEF1","turquoise"
"ODR4","turquoise"
"SUSD2","green"
"GALNT1","turquoise"
"ZC3HAV1L","turquoise"
"FARP1","turquoise"
"BBS4","blue"
"RNF216","turquoise"
"DUSP18","blue"
"MSL3","turquoise"
"KDM4A","turquoise"
"TTC30B","blue"
"FBXO28","turquoise"
"NUDT15","turquoise"
"PPIL4","turquoise"
"LOC107984805","green"
"ZSCAN31","grey"
"KPNA4","turquoise"
"NADSYN1","turquoise"
"KIFBP","turquoise"
"TPST1","grey"
"TBC1D4","tan"
"RAB5B","turquoise"
"OLFML1","green"
"TTC30A","blue"
"DPP8","turquoise"
"METTL17","turquoise"
"UBL7","brown"
"NEK1","blue"
"PPP1R14C","blue"
"ACTR3C","blue"
"AFG3L2","grey"
"STX18","turquoise"
"IMP3","red"
"SLC12A4","magenta"
"BABAM1","brown"
"GIMAP8","green"
"ARHGAP35","grey"
"GJB5","brown"
"CAMK1D","grey"
"PSMB7","red"
"SLC43A2","turquoise"
"RICTOR","turquoise"
"ALG12","turquoise"
"PARL","brown"
"CDCA7L","blue"
"PSD4","yellow"
"ANOS1","grey"
"TTC19","turquoise"
"PDZD8","turquoise"
"ADAMTSL1","green"
"CD164L2","blue"
"CCDC30","blue"
"ANKHD1","turquoise"
"HIBCH","turquoise"
"KAT6B","turquoise"
"CRLF3","yellow"
"PREPL","turquoise"
"ABCC10","grey"
"GNE","grey"
"RCC1","grey"
"BCS1L","turquoise"
"RABGGTA","brown"
"SPATA17","blue"
"GLB1L","blue"
"ALG3","brown"
"ECHDC1","turquoise"
"GLE1","turquoise"
"FH","turquoise"
"LOC102724250","grey"
"EXD2","turquoise"
"MSH6","turquoise"
"FAM219B","grey"
"NOP58","turquoise"
"DNAJB14","turquoise"
"VPS37A","turquoise"
"CUTALP","grey"
"SPOCK1","magenta"
"ETS1","tan"
"SART3","turquoise"
"RPS20","red"
"DNAJB13","blue"
"CA9","grey"
"SMPD4","turquoise"
"BABAM2","turquoise"
"NSFL1C","brown"
"SLC7A7","yellow"
"HDHD3","brown"
"DDX3ILA1","blue"
"CLN6","grey"
"SSB","blue"
"VPS18","turquoise"
"PPM1L","grey"
"SCYL2","turquoise"
"MTG1","brown"
"PIGN","turquoise"
"ERCC6L2","turquoise"
"GATAD2B","turquoise"
"RPRD1B","turquoise"
"KMT5B","turquoise"
"RAI1","grey"
"EFCAB6","blue"
"PISD","turquoise"
"PHLDB1","grey"
"ANKHD1-EIF4EBP3","turquoise"
"LATS1","turquoise"
"RASEF","turquoise"
"THTPA","turquoise"
"ARAP2","turquoise"
"LPIN3","turquoise"
"IGKV2-29","purple"
"SMARCC1","turquoise"
"ROBO1","turquoise"
"SUN2","turquoise"
"ANKIB1","turquoise"
"CDK5RAP2","turquoise"
"C22ORF15","blue"
"PYCR2","blue"
"BTN2A1","turquoise"
"HERC2","turquoise"
"B4GALT5","grey"
"ABCA8","green"
"G6PD","yellow"
"F2RL1","turquoise"
"TNPO3","turquoise"
"LPAR1","magenta"
"KANSL2","turquoise"
"PPP4R2","brown"
"MPDZ","turquoise"
"RALGAPA1","turquoise"
"NDRG3","grey"
"SGMS2","blue"
"C3ORF38","turquoise"
"CSTF1","turquoise"
"KBTBD4","blue"
"BCL2L11","grey"
"DYNLT4","blue"
"SLC30A4","tan"
"CCDC60","blue"
"MICAL1","green"
"TMEM129","grey"
"RPS6KA3","turquoise"
"EPM2AIP1","turquoise"
"PCLO","grey"
"NBPF12","turquoise"
"IMP4","turquoise"
"CERS4","grey"
"TFDP2","turquoise"
"IGHV3-41","purple"
"KLHL36","grey"
"SLC44A3","grey"
"CCR7","tan"
"BMP3","grey"
"ALOX15B","greenyellow"
"NFATC2","salmon"
"NPIPB4","grey"
"LOC105369517","grey"
"CRYZ","turquoise"
"LRRC75A","red"
"DCUN1D1","turquoise"
"CUL7","turquoise"
"NUP214","turquoise"
"ATP5MC2","red"
"GPR34","yellow"
"NUP133","turquoise"
"PDCD10","brown"
"ETV1","grey"
"TRAPPC8","blue"
"STYXL1","blue"
"KRCC1","turquoise"
"NRAS","turquoise"
"TRAF5","turquoise"
"ZNF33B","turquoise"
"TMEM229B","turquoise"
"TBC1D10C","tan"
"BCL11A","turquoise"
"CENPC","turquoise"
"GAS8","blue"
"PNKD","blue"
"SNX7","brown"
"PPP1R7","blue"
"DPH7","turquoise"
"HEXIM1","turquoise"
"FHIP2B","grey"
"ROBO4","green"
"HOOK3","turquoise"
"ZNF84","turquoise"
"NCOA2","turquoise"
"MLKL","pink"
"RPGR","blue"
"NOP56","turquoise"
"MAX","turquoise"
"SFT2D2","turquoise"
"PARP12","pink"
"MAP3K5","brown"
"GPR87","brown"
"RPS6KB2","turquoise"
"NUP54","turquoise"
"STK38L","turquoise"
"ARMC2","blue"
"TMEM150C","turquoise"
"HACL1","turquoise"
"CFAP77","blue"
"IGHV3-73","purple"
"CEP57","turquoise"
"ANKRD13A","turquoise"
"ELOA","turquoise"
"CEP43","grey"
"EAPP","brown"
"LAX1","purple"
"FAM13B","turquoise"
"EP400","grey"
"PSMB6","red"
"FNDC1","grey"
"HPS4","turquoise"
"DOP1A","turquoise"
"DDX18","turquoise"
"CAPNS1","red"
"MMRN2","grey"
"CCDC103","blue"
"MOB3A","yellow"
"ERO1B","turquoise"
"ZBED1","turquoise"
"TSPOAP1","blue"
"STMP1","brown"
"DDX54","grey"
"SMN2","turquoise"
"LMF1","black"
"TTLL12","grey"
"RELA","turquoise"
"SZT2","grey"
"CBY1","blue"
"ALDH3B2","grey"
"IGHV3-43","purple"
"RPS6KA1","yellow"
"DHPS","brown"
"DDX39A","turquoise"
"BANK1","tan"
"TRPM7","turquoise"
"PPM1M","grey"
"CFAP74","blue"
"PRRG3","black"
"B9D1","blue"
"MIR1244-1","red"
"DIS3","turquoise"
"HCG18","turquoise"
"HSPA13","grey"
"SUCO","turquoise"
"TPRA1","grey"
"SORD2P","blue"
"DCAF1","turquoise"
"CLASP1","turquoise"
"TMEM79","greenyellow"
"PIK3C3","turquoise"
"MSANTD2","turquoise"
"INTS1","grey"
"KCTD11","brown"
"PRR14L","turquoise"
"RPS27","red"
"SIK2","salmon"
"SLC37A4","turquoise"
"LZTR1","grey"
"PSMD5","turquoise"
"OGN","green"
"FLYWCH1","grey"
"MTREX","turquoise"
"CYB5A","red"
"ZDHHC20","turquoise"
"TRNN","grey"
"KIF22","grey"
"FGF14","green"
"ARSB","yellow"
"SLC9A1","grey"
"COX5A","red"
"GCNT1","turquoise"
"MUL1","turquoise"
"SLC7A1","grey"
"IGKV3D-20","purple"
"TMX3","turquoise"
"MFGE8","green"
"MLXIP","turquoise"
"PTGER3","green"
"OMA1","turquoise"
"SHPRH","turquoise"
"STARD3","turquoise"
"SIGIRR","blue"
"DDX21","grey"
"IQUB","blue"
"AGPAT1","turquoise"
"DLAT","turquoise"
"LCA5","blue"
"TIMD4","yellow"
"TCEAL8","brown"
"POF1B","grey"
"STRIP1","turquoise"
"WTAP","turquoise"
"GZMB","pink"
"ARID4A","turquoise"
"RASAL1","black"
"DUSP22","turquoise"
"MRS2","turquoise"
"HECTD4","turquoise"
"PTGS1","yellow"
"DEDD2","turquoise"
"ETV7","pink"
"CHIC2","turquoise"
"CLCNKB","blue"
"POMT1","turquoise"
"NCOA3","grey"
"CEP85L","black"
"BFAR","turquoise"
"MPPE1","turquoise"
"FRK","blue"
"MPO","black"
"GNA14","blue"
"CCNT1","turquoise"
"SKIC8","brown"
"NPLOC4","turquoise"
"ATG16L1","turquoise"
"CEP20","turquoise"
"CHMP2A","red"
"TTC16","blue"
"PLD2","turquoise"
"NSMCE4A","grey"
"HINT1","red"
"APOBEC4","blue"
"DERL3","purple"
"MRPL45","brown"
"RPL28","red"
"QSER1","turquoise"
"NOSTRIN","black"
"USP1","turquoise"
"PCID2","turquoise"
"PLEKHG1","turquoise"
"PPIL2","turquoise"
"CNGA4","blue"
"KCNK1","brown"
"PRPF18","turquoise"
"WDR43","turquoise"
"TXNDC15","turquoise"
"KLHL5","grey"
"CALHM2","green"
"CEP83","blue"
"OPA1","turquoise"
"BACH1","turquoise"
"TBC1D9","turquoise"
"SMIM7","brown"
"DCDC1","blue"
"VPS13A","turquoise"
"DNAAF8","blue"
"TMEM259","grey"
"GMFB","turquoise"
"PCDH20","grey"
"SGSM2","turquoise"
"TAF9","brown"
"ING4","brown"
"GCAWKR","black"
"AKAP11","turquoise"
"TBC1D23","turquoise"
"AMY1A","blue"
"PHTF1","blue"
"MROH1","grey"
"BICD2","grey"
"FAM53C","turquoise"
"RFT1","turquoise"
"MTF1","blue"
"SNX29","grey"
"TAF1C","grey"
"OTX2","grey"
"NIT2","grey"
"PRMT7","turquoise"
"CREBRF","turquoise"
"OSBPL1A","turquoise"
"DNM2","grey"
"LOXL3","magenta"
"ZFX","turquoise"
"AFAP1L2","green"
"SYNGR1","grey"
"GALNT18","turquoise"
"SLIT3","green"
"RAB30","tan"
"CUX1","turquoise"
"IGHV2-26","purple"
"SLC6A8","brown"
"ACAD10","turquoise"
"MYBBP1A","turquoise"
"UQCC1","turquoise"
"RPL37A","red"
"MARCKSL1","grey"
"C9ORF78","turquoise"
"FAM104A","turquoise"
"RALGAPB","turquoise"
"ASNSD1","turquoise"
"NAA40","blue"
"AKTIP","turquoise"
"MCTP1","green"
"ZDHHC2","turquoise"
"CCDC9B","green"
"IKZF2","blue"
"FURIN","grey"
"GTF3C5","turquoise"
"SPSB3","turquoise"
"UBQLN1","turquoise"
"TIMP2","magenta"
"LOC105372693","black"
"ACER2","turquoise"
"SRSF8","grey"
"SMC4","grey"
"CBS","black"
"PUDP","blue"
"NCBP3","grey"
"BAG5","turquoise"
"IGHV4-4","purple"
"ACVR2A","turquoise"
"YWHAH","grey"
"ULK4","blue"
"POGLUT1","turquoise"
"PSMG2","red"
"BPHL","blue"
"TPP2","turquoise"
"VAPB","turquoise"
"FMNL2","turquoise"
"PLP1","green"
"WDR75","turquoise"
"COBLL1","turquoise"
"ZNF280D","turquoise"
"YKT6","grey"
"MTR","turquoise"
"PIGH","brown"
"CD101","turquoise"
"PANK3","turquoise"
"SUCLG1","brown"
"ARMC8","turquoise"
"AIMP1","turquoise"
"CD109","grey"
"SLC25A12","turquoise"
"DOK3","yellow"
"KCNK6","grey"
"SLC25A24","turquoise"
"GPX8","brown"
"FMO5","grey"
"STPG1","blue"
"GPAT2","black"
"ZMYND8","turquoise"
"MPST","brown"
"FDXR","blue"
"CNOT10","turquoise"
"ATR","turquoise"
"RASSF1","turquoise"
"LRRC32","salmon"
"MAP4K4","turquoise"
"CLTB","greenyellow"
"LYRM2","turquoise"
"CXCR1","purple"
"RNA28SN1","red"
"ARFGEF2","grey"
"REXO2","brown"
"MMP1","purple"
"CDC5L","turquoise"
"UTP20","black"
"NIN","turquoise"
"EMC4","red"
"ZNF44","turquoise"
"EIF5B","turquoise"
"LRRC8D","grey"
"KLF9","grey"
"KDM6A","turquoise"
"RHOT1","grey"
"ATP6V1G2-DDX39B","grey"
"ZNF559","green"
"SEC24A","turquoise"
"ATF2","turquoise"
"WDR18","brown"
"LILRB1","yellow"
"ARRB1","grey"
"NRAV","blue"
"EPHA1","greenyellow"
"ANGEL1","turquoise"
"DDX39B","grey"
"ZNF627","turquoise"
"TRBC1","tan"
"SLF2","turquoise"
"NAT10","turquoise"
"GSDMB","pink"
"UMPS","turquoise"
"RHCE","turquoise"
"BMPR1A","turquoise"
"PTPN12","turquoise"
"EIPR1","blue"
"SMC5","turquoise"
"SEMA6A","grey"
"TSPAN17","grey"
"ASPRV1","greenyellow"
"CTSV","grey"
"CXCL13","grey"
"LSM12","turquoise"
"B3GNT6","grey"
"BMERB1","turquoise"
"SGCB","turquoise"
"SATB1","turquoise"
"ALG9","turquoise"
"MAP2K6","grey"
"MSTO1","turquoise"
"GLCE","turquoise"
"UCHL1","grey"
"DDAH2","brown"
"CCL21","grey"
"DDX27","turquoise"
"TTC8","blue"
"POLG","grey"
"PSMD9","red"
"FAM91A1","turquoise"
"LRGUK","blue"
"ZNG1B","turquoise"
"PSENEN","blue"
"LRP4","grey"
