Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Processing (GO:0016485),1/117,0.2093630367249966,0.2514989938017255,0,0,4.386383731211318,6.858924708398782,OMA1
GO_Biological_Process_2023,Regulation Of Protein Binding (GO:0043393),1/118,0.2109536132441654,0.252615298618405,0,0,4.348674117904888,6.767045775036324,BTBD1
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),1/122,0.2172847786943643,0.2593837045663975,0,0,4.204068658614113,6.417706051045387,BARD1
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),1/123,0.2188598146055043,0.2596411465195734,0,0,4.169398907103825,6.334667283464681,PTEN
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),1/123,0.2188598146055043,0.2596411465195734,0,0,4.169398907103825,6.334667283464681,PARD6B
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),1/124,0.2204317601793912,0.2598917666312575,0,0,4.135292891390453,6.25325389907968,PTEN
GO_Biological_Process_2023,Regulation Of DNA Metabolic Process (GO:0051052),1/124,0.2204317601793912,0.2598917666312575,0,0,4.135292891390453,6.25325389907968,BARD1
GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),1/126,0.2235664040440058,0.2619704489104608,0,0,4.068717948717949,6.095129900088538,PARD6B
GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),1/126,0.2235664040440058,0.2619704489104608,0,0,4.068717948717949,6.095129900088538,MYBBP1A
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),1/129,0.228245339732169,0.2666352286779467,0,0,3.97275641025641,5.869088822161738,BARD1
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),1/130,0.2297988670955581,0.2676316074100707,0,0,3.941761081295965,5.796560083125201,MYBBP1A
GO_Biological_Process_2023,Synapse Organization (GO:0050808),1/131,0.2313493452484371,0.2679530354337007,0,0,3.911242603550296,5.725380155504451,PTEN
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),2/456,0.231477753123354,0.2679530354337007,0,0,2.261303037329005,3.3089003074963776,EIF4A2;MYBBP1A
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),1/136,0.2390562017907975,0.2758896346951198,0,0,3.765432098765432,5.388546459646536,PTEN
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),1/137,0.2405885068605034,0.2768217157250371,0,0,3.737556561085973,5.324774409818904,ARF6
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),2/482,0.2507958643902848,0.287699760351618,0,0,2.1359649122807016,2.954287160242162,BARD1;BAG4
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),1/146,0.254244553816827,0.2907826932875087,0,0,3.503978779840849,4.79855410155851,PTEN
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),1/147,0.2557470305611029,0.2916279572368397,0,0,3.47980330172111,4.744943156365505,PTEN
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),1/149,0.258743135211638,0.2932934054921238,0,0,3.4324324324324325,4.640372218861292,PTEN
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.258743135211638,0.2932934054921238,0,0,3.4324324324324325,4.640372218861292,ERBIN
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),1/153,0.2647001066857073,0.299158108739468,0,0,3.341430499325236,4.441288300084146,CAMSAP2
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),1/159,0.273548141526591,0.3082459883868961,0,0,3.213567023693606,4.165675117313005,ERBIN
GO_Biological_Process_2023,Brain Development (GO:0007420),1/169,0.2880646976272384,0.3236491602753091,0,0,3.0207570207570207,3.759544107658122,PTEN
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),1/172,0.2923642383712985,0.3275165368264986,0,0,2.967311440995652,3.649065672754156,CXADR
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),1/175,0.2966384584889884,0.3313330150374081,0,0,2.915708812260537,3.5432894560054797,MIER1
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),1/180,0.3037062849804392,0.3382384864796728,0,0,2.833548202263286,3.3767229933194045,ARF6
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),1/190,0.3176348074132269,0.3527223733484089,0,0,2.682268348935016,3.076167396789877,SLC39A10
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),1/192,0.3203877297288659,0.354748152917179,0,0,2.6539132769499263,3.02074609054973,CBFB
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),1/193,0.3217601271042953,0.3552380594041642,0,0,2.639957264957265,2.993576789576982,SINHCAF
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),1/196,0.3258611264762288,0.3587289634406899,0,0,2.598948060486522,2.914158827103245,BARD1
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),1/199,0.3299379452863234,0.3621732617798148,0,0,2.559181559181559,2.8377502295216157,CBFB
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),1/202,0.3339907223857725,0.3655715070239688,0,0,2.520602117617043,2.7641983079780656,EIF4A2
GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),1/220,0.3578101933303032,0.3905242681490738,0,0,2.311321859267065,2.375467095156824,RMND5A
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1/231,0.3719554541880344,0.404806220797234,0,0,2.1995540691192863,2.175317575860235,PTEN
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),1/232,0.3732262184047306,0.4050352711096792,0,0,2.18992118992119,2.15832185244748,MIER1
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),1/233,0.3744944755623861,0.405260310665245,0,0,2.180371352785146,2.1415132708667657,SINHCAF
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1/244,0.3882812094688008,0.4189927175623782,0,0,2.08051071014034,1.9682160500054888,PTEN
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1/246,0.390755855617776,0.420475315059128,0,0,2.0633176347462063,1.938842477418669,PTEN
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),1/260,0.4078071436162327,0.4375908114084295,0,0,1.9504009504009503,1.7494333987464878,PARD6B
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),1/265,0.4137833965197082,0.4427598248474188,0,0,1.912975912975913,1.688034123491239,PTEN
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),1/266,0.414971570842161,0.4427908940271103,0,0,1.9056603773584904,1.6761145617804996,PTEN
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),1/273,0.423223294745761,0.4503378790888042,0,0,1.8559577677224737,1.5958552264505903,PTEN
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/275,0.4255600126470455,0.4515664578643649,0,0,1.8422234699606963,1.5739023331381534,ARF6
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.4325149215930729,0.4576750693865758,0,0,1.8021978021978025,1.510491276874571,SLC39A10
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),1/283,0.4348149276749661,0.4587804423416037,0,0,1.7892344062556829,1.4901366646542311,PTEN
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.4359615198167596,0.4587804423416037,0,0,1.7828214188638216,1.480100653955294,SLC39A10
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),1/288,0.4405252516027603,0.4623094673413584,0,0,1.757616367372465,1.4408719460193709,BARD1
GO_Biological_Process_2023,DNA Repair (GO:0006281),1/291,0.4439244036400673,0.4646003347685088,0,0,1.7391688770999116,1.4123807722928676,BARD1
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),1/297,0.4506624076110447,0.4702426680404695,0,0,1.7033957033957037,1.357668995258711,PTEN
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),1/298,0.4517776418085139,0.4702426680404695,0,0,1.697574030907364,1.3488331867338013,BARD1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),3/1243,0.4566973030104874,0.4740716569293647,0,0,1.2240627724498692,0.9593401811058466,MYBBP1A;ZNF516;SSBP2
GO_Biological_Process_2023,Protein Transport (GO:0015031),1/313,0.4682436120532005,0.4847399994697089,0,0,1.6147271531886918,1.2252009995329507,ARF6
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),1/316,0.4714784520589968,0.486769645098748,0,0,1.5991045991045991,1.202337770344046,CAMSAP2
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),1/319,0.4746941025079887,0.4887685907225113,0,0,1.5837768101919043,1.1800478332538633,RMND5A
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),1/325,0.4810682779118914,0.4940002208665122,0,0,1.5539727761949984,1.1371134703596115,ARF6
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),1/364,0.5207000827957623,0.5332638917640247,0,0,1.3842622024440203,0.9033432951185436,BARD1
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),1/367,0.5236233707472268,0.5348238706562584,0,0,1.372705618607258,0.8881166655457703,RMND5A
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),1/379,0.5351436639586692,0.5451330123525643,0,0,1.328313661646995,0.8304883171742752,PTEN
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),1/384,0.5398632060345654,0.5484780444287339,0,0,1.3106380129878823,0.8079290331155015,BARD1
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),1/411,0.564552573774072,0.5716708505731998,0,0,1.2226391494684177,0.6990094141826151,ARF6
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),2/938,0.5656847683682448,0.5716708505731998,0,0,1.0697255960413856,0.6094422504789906,MYBBP1A;SSBP2
GO_Biological_Process_2023,Organelle Organization (GO:0006996),1/418,0.5707396700035751,0.5752573982621786,0,0,1.2016848060013527,0.6739313876942825,CXADR
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),1/525,0.6552988758215833,0.6587478172732758,0,0,0.9510667449598748,0.401981530562644,MIER1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),1/557,0.6772646484333451,0.6790422459357949,0,0,0.8948533480907581,0.3487182369770772,ZNF516
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),1/711,0.7652717092736548,0.7652717092736548,0,0,0.6951968219573853,0.1859820658854018,PTEN
